Time_Stamp,Fault_Condition,Temperature (°C),RPM,Fuel_Efficiency,Vibration_X,Vibration_Y,Vibration_Z,Torque,Power_Output (kW),Operational_Mode
2024-12-24 10:00:00,1,81.13300339793409,2696.884616955665,24.72468372542663,0.5373132831643332,0.5366828499078373,0.16785855034857286,116.87907963993375,47.09757806065847,Idle
2024-12-24 10:05:00,2,120.42145149861693,3267.7848411987984,20.518784394654002,1.0418457328252158,0.9660843136036956,0.4118718417456662,124.44056667567294,66.14610084908347,Heavy Load
2024-12-24 10:10:00,2,100.71489631105412,2842.7053896673538,26.84290861088963,1.0770286740695711,0.894959026524853,0.22931465125280076,88.65581012788007,42.14501647654492,Medium Load
2024-12-24 10:15:00,0,71.7818109218896,2924.1321093712154,27.848503319609705,0.22596587388932193,0.23267545453576782,0.3703509353187427,88.53185081600799,53.016738326244536,Idle
2024-12-24 10:20:00,3,151.83728783527783,1985.3084669319483,16.753395934667942,1.7258722068905321,1.26840600334563,1.5484826506948646,128.36137398339446,55.88379449437862,Heavy Load
2024-12-24 10:25:00,0,84.49581450438502,3135.2339280070273,32.65118155152764,0.01,0.02288298270346223,0.5888623167424689,63.24253131227359,61.2714132085695,Heavy Load
2024-12-24 10:30:00,1,80.26704237551401,2615.057352463275,28.85934246959502,0.3246058501043405,0.6623384112238053,0.47694528435082745,97.26004578952671,42.823556655367824,Idle
2024-12-24 10:35:00,2,93.72546673338238,2432.398448532142,26.50900234280176,0.5904166747315257,0.8468036741587501,0.3848280838157981,151.4580517535902,35.84361851818363,Idle
2024-12-24 10:40:00,1,98.06317001996821,3475.016177690816,30.920584716958277,0.3875807600649982,0.20979899397401447,0.3298354520689871,95.08149253708126,54.34570781115222,Heavy Load
2024-12-24 10:45:00,3,114.11302686063446,2192.748267566444,16.726363411228185,1.3205801941307538,1.2718612136025176,1.5133478895633563,134.64406711995602,37.257931472019166,Medium Load
2024-12-24 10:50:00,3,101.76798514922226,2549.5023143373014,21.221460914376006,1.3356963582271066,1.371150736591086,1.0054116394805024,148.31512433216508,41.54719344158872,Heavy Load
2024-12-24 10:55:00,3,142.96243267921722,1871.4951255617675,16.695216897366922,1.5592319152189298,1.3981646030522534,0.4940868748558292,190.15542896183808,51.82024611302638,Heavy Load
2024-12-24 11:00:00,0,78.60560536099717,3203.0683492069006,31.116379405039126,0.9283933954575598,0.30660540859315943,0.01,92.73553554509151,35.50128940872506,Idle
2024-12-24 11:05:00,0,76.80137645081292,3286.7840607393136,31.567057441334498,0.5637529231454388,0.3173718326323606,0.4833256932315058,97.44405375415654,48.8798172938724,Medium Load
2024-12-24 11:10:00,1,103.03268311195609,2493.504274658388,27.684130395671993,0.5063938467474942,0.07799237898170958,0.7098357845369647,112.2430958559163,48.464052212305475,Idle
2024-12-24 11:15:00,2,114.59765362577508,2513.2832089133035,25.718958080268617,1.37169524797819,0.7295359767030455,0.1354757169021798,132.22885039314463,44.74817497136986,Heavy Load
2024-12-24 11:20:00,0,84.43849963926955,2959.4005310675866,30.5067872940871,0.6019324916792081,0.1285451160516548,0.08834007900817459,101.0831892159074,52.74525581718848,Idle
2024-12-24 11:25:00,0,83.52006925118049,3258.960998198649,29.608319613109916,0.07449913245188078,0.21057070752321738,0.18278857962587503,98.71585526067926,62.55962543275958,Medium Load
2024-12-24 11:30:00,2,98.23645176272517,2396.323164737883,21.371023053937,0.8098401826352354,0.25448580263492965,0.45054042971452546,100.45337565511929,45.853613506622466,Medium Load
2024-12-24 11:35:00,2,91.85588134509905,2933.2959282293373,26.889753025797546,0.8360554304295233,0.9413807526937772,0.5261406617229003,148.28391879561673,37.26021767046716,Medium Load
2024-12-24 11:40:00,2,93.17879990077016,2306.6021109942076,24.484999042044336,0.970811015345451,0.5451225346395643,0.2621837061676253,125.7274941698084,46.85598679890022,Medium Load
2024-12-24 11:45:00,2,114.24943633076555,2865.8285836748646,26.252619288730834,0.760509167521743,0.8172633189004157,0.11736021884367773,118.88654147379363,49.18492744317558,Light Load
2024-12-24 11:50:00,1,79.81738823072342,3035.295814804433,26.45973402346216,0.2120512612075566,0.01,0.06187028556425986,119.40891615882582,38.5488604388062,Medium Load
2024-12-24 11:55:00,2,94.5347060645811,2476.1521137094546,29.158217036835037,0.8545646729228078,0.8877090331654118,0.7003891933605947,113.1245264781522,47.234113716046295,Light Load
2024-12-24 12:00:00,1,77.31463049129717,2985.176168255134,25.512451774797427,0.3555415512441956,0.4863552194817411,0.14009221575346317,112.13324301594443,53.38973858702514,Light Load
2024-12-24 12:05:00,0,80.85230566594765,3366.1226917060853,29.265668982680683,0.01,0.5512872684690379,0.5287975838404326,72.75040901339042,55.624398310077844,Heavy Load
2024-12-24 12:10:00,2,94.01103642342251,2881.522672791721,25.176475122196955,0.5703503671652367,0.3403101280815802,0.15817472301961744,128.9287465296792,49.81317747737428,Light Load
2024-12-24 12:15:00,3,116.73058202532278,1976.2413479446534,19.889628152581565,1.303796134746626,1.142176402301334,1.9109955709898712,93.99435773738772,54.30128864664704,Medium Load
2024-12-24 12:20:00,0,85.61142896839776,3070.9967075602403,28.08889638719088,0.4025687226158755,0.02241078788669204,0.14755170757408353,99.83814541649741,69.31052854468837,Medium Load
2024-12-24 12:25:00,3,124.63810227407498,2180.2765402259256,20.933540287579735,1.364921807558518,1.7046129624831736,1.1865973292076948,142.63829665957599,30.741137239968495,Light Load
2024-12-24 12:30:00,3,109.09825966920576,2029.42850002533,19.776878403896895,1.3595799305091727,1.1016981007193827,0.7838721245621681,131.53898807265392,54.259667724964814,Light Load
2024-12-24 12:35:00,0,75.21224313355134,3126.8430957942846,31.51761312594667,0.30697057527835325,0.16328123996701532,0.441906715461475,96.61862263118412,55.29559484507024,Medium Load
2024-12-24 12:40:00,1,107.59136334594763,3083.678364118292,26.52041286533396,0.3350685265655156,0.09788118265867854,0.2865632838676166,127.11338568841816,56.392003680501816,Heavy Load
2024-12-24 12:45:00,0,73.31314503877192,3090.9632887824123,30.504064782690584,0.2667233341283352,0.2908238436038162,0.7085969050702513,80.60068353841235,62.81291009817662,Medium Load
2024-12-24 12:50:00,0,81.81400245058,2984.520861057736,28.0138896025156,0.4211079556160807,0.041288272166540296,0.3468275094226592,102.64801948484684,56.813196424878626,Heavy Load
2024-12-24 12:55:00,2,103.37355627849824,2334.1783453719713,21.918564339341305,0.7884560821164801,0.7785805184113159,0.3546733491943849,141.26782236133167,53.730490397377665,Heavy Load
2024-12-24 13:00:00,3,105.54948229410147,2143.811545887138,17.585191088769623,1.8403381217378687,1.1348789425289743,1.5161065543058596,168.27172918569048,43.80234070357059,Heavy Load
2024-12-24 13:05:00,2,117.72276752935778,2876.230103182722,30.160344598208297,0.8193596831338995,0.7226282103360803,0.4547665487284559,152.64071677233966,49.948335263496446,Medium Load
2024-12-24 13:10:00,1,91.26477032240254,2628.313758645821,27.578289430824203,0.2749256969833125,0.49609699990411443,0.24882372846589365,141.2365324550617,47.16432080443885,Idle
2024-12-24 13:15:00,2,92.0248036026743,2829.115525498585,27.58211419274916,0.9439785237597031,0.9089631622367353,0.5613114923528695,116.11376428639161,48.902821372397604,Medium Load
2024-12-24 13:20:00,3,151.47314260580404,2409.8216618887554,21.796150690971025,1.2631712605507541,0.7860914578697927,1.010704801055824,65.87967870731254,35.83866304445742,Idle
2024-12-24 13:25:00,2,96.75414997449602,2411.7312895456907,28.131714369190817,0.673123972467041,0.7072503654128521,0.28925109820617495,139.39864246852048,42.78338216569098,Medium Load
2024-12-24 13:30:00,3,110.37170904835031,2359.850636059962,18.543989298620268,1.3126199264289098,1.388080593457167,1.4610360561219133,141.02429285322694,17.875300655550056,Idle
2024-12-24 13:35:00,0,82.67600056800312,3137.476556389844,29.10835020143347,0.0871931529597805,0.36141290331404863,0.27371941879555234,91.83011101843073,58.01492353027697,Heavy Load
2024-12-24 13:40:00,1,95.00321657953266,2912.1032281662247,28.308188173234324,0.19890113039350976,0.587708496902458,0.3419636257420084,139.15835100446267,56.341548961783765,Medium Load
2024-12-24 13:45:00,2,104.15210803557713,2897.6858549046956,22.388133238416415,0.9462029084952472,0.9769681529340096,0.344702221265833,118.35548997243936,40.79629519353731,Idle
2024-12-24 13:50:00,1,77.39540642349556,3001.3747445355025,27.400123111378285,0.6453149650878754,0.7037932222239727,0.2463063459416709,83.66169707514211,41.68548989079029,Idle
2024-12-24 13:55:00,3,129.0897419854034,2708.2604426188796,23.44428928524754,1.2063430672364561,0.7955648730185914,1.2688720060052028,134.4905591341133,35.155398616977436,Idle
2024-12-24 14:00:00,0,72.30093543242116,3134.9435762464773,29.4845766796959,0.45635986226258235,0.4135373501869171,0.500699690710573,89.95333563843067,58.04070623842787,Medium Load
2024-12-24 14:05:00,1,89.5386464299292,2877.8855436079893,28.559961689385997,0.447631295575573,0.17675588931867842,0.377977363894479,87.59629200422305,45.433963887596754,Light Load
2024-12-24 14:10:00,3,117.5064774275919,2382.1542401173297,19.515114389883408,1.1179468739512661,1.660563604101086,0.9230596704696838,160.39302633381436,31.54931318214323,Light Load
2024-12-24 14:15:00,2,103.32755887168643,2623.2826927779847,25.417227608046147,0.6473304043833215,0.6360591240679897,0.3939118338705855,109.86986212738091,45.32247905073095,Heavy Load
2024-12-24 14:20:00,2,96.19276198650327,2752.482387803152,23.490164012483923,0.8927202882536607,0.6674863868321508,0.07226641230581737,108.85016484639664,48.74134357657911,Heavy Load
2024-12-24 14:25:00,1,94.30721363703019,3332.0714867617885,26.35369813803138,0.5215137176121312,0.3990425906248224,0.3077731124097127,116.15818479181817,70.65088521247324,Heavy Load
2024-12-24 14:30:00,0,83.16981820800152,3354.897663720463,32.444357791238026,0.22857952603845202,0.4588766835958355,0.4118318577806369,141.046190115516,55.9710166109303,Heavy Load
2024-12-24 14:35:00,1,94.34913246666218,2935.045094270779,26.877049171976278,0.8203456241687288,0.47186201953868895,0.13837162911854617,94.75769523143728,59.48275422070252,Light Load
2024-12-24 14:40:00,0,85.25304788306906,2842.1377624576694,29.250267308943975,0.5864340287049267,0.24569510490172347,0.5803131475030654,107.74486476690538,47.82357251909331,Idle
2024-12-24 14:45:00,3,93.09236124607533,1863.0408788437094,23.68290086210428,1.340718168317983,1.8264625353313382,1.1393259879567,108.82531403477361,38.0756640282231,Heavy Load
2024-12-24 14:50:00,2,126.01201158124283,2692.225782200562,24.244787199956562,0.35243495758150395,0.6606426007528584,0.20152979757208783,108.00096722665829,49.28615971905552,Heavy Load
